-7.730162e-02 -7.061795e-03 -2.924817e-02 -2.123855e-02  1.989229e-02  3.813885e-02  2.248814e-02 -1.928116e-02 -1.114839e-02  8.977055e-03  2.973196e-03 -1.680871e-02 -2.323192e-02 -2.636789e-02 -1.039233e-03 -4.781214e-04  1.571001e-02 -9.764971e-03 -1.389405e-02  5.593176e-03 -3.690825e-03  1.318437e-02 -1.384707e-02 -2.787928e-02  8.318925e-03  2.595730e-02 -4.156251e-02  1.659082e-02 -2.115752e-02 -1.727074e-02  1.148186e-02  9.806518e-03 -7.101716e-03  4.278978e-02 -1.556869e-02 -1.630322e-02 -2.730414e-02 -1.070162e-02  2.357023e-02 -2.516247e-02  2.492641e-02  1.574284e-03 -1.018669e-02 -1.772395e-02 -9.287455e-03 -2.615247e-02 -2.401068e-02  2.780847e-02 -4.558442e-03 -1.177999e-02 -1.230054e-02  6.755095e-03 -3.497609e-02  2.539200e-02 -6.352323e-03  1.123113e-02  1.916943e-02  4.353539e-02 -2.942658e-02  5.749740e-03  1.263629e-02  5.103620e-02 -3.734475e-02  2.749324e-02 -1.531471e-02  1.653778e-02  1.436654e-02 -1.792416e-02 -9.031678e-03  1.834792e-02 -2.741570e-03 -2.029387e-02  5.104143e-04 -1.190615e-03  5.881072e-03  7.675685e-03  7.643842e-03  1.548713e-02  2.959839e-02 -5.483736e-03  6.830751e-03 -3.658172e-02  2.166271e-02 -4.084273e-02 -3.849459e-03 -1.761888e-02 -1.004284e-02 -9.726089e-04 -2.686874e-02 -4.002858e-02  6.687049e-03  4.414174e-03 -1.914733e-02 -3.767821e-02 -1.641210e-02  8.671052e-04 -6.213734e-02  1.643147e-02  3.289437e-02  1.290456e-02 -2.174994e-02 -2.274862e-02 -3.458739e-03 -4.000525e-02 -3.201239e-02 -1.070136e-02 -2.366196e-02  3.301300e-02  9.502265e-03  3.528545e-02 -1.800727e-02 -2.544521e-02 -1.794550e-02  2.352922e-02  3.503315e-02  5.620818e-02  2.743427e-02  2.149961e-02 -5.843215e-02 -3.025046e-02  3.993772e-02 -2.723956e-02  1.213615e-02  2.343860e-02 -9.391704e-03 -2.767273e-02 -6.005409e-02 -2.858817e-02 -4.625688e-02  6.611398e-02 -7.535207e-02  2.007156e-02  5.143598e-02 -2.059761e-02  1.612380e-02  3.526310e-02 -8.001367e-03 -3.211148e-03 -1.150562e-02 -6.547134e-03 -1.031888e-03 -3.898173e-02  1.317938e-03  6.764030e-03  4.440763e-03  2.129307e-02  4.280037e-02 -7.873943e-03 -4.510064e-03 -6.450648e-02  3.516786e-02 -1.545546e-02 -5.736890e-03 -6.709601e-04 -5.254485e-03 -2.252022e-02 -1.756931e-02 -1.781975e-02  1.633586e-02  7.852999e-03  2.359485e-02 -1.525637e-02 -3.657072e-02  5.077651e-04 -1.960404e-02  6.356898e-04  7.454980e-03 -1.411419e-03  1.171009e-02  3.117759e-03 -5.792809e-02  1.859094e-02  1.517562e-02 -2.337311e-02 -9.795107e-03  2.929814e-04  8.907865e-02 -2.099143e-02  3.787511e-03  3.080296e-02 -1.160756e-03 -1.511431e-02 -9.753097e-03 -1.646484e-02  1.481376e-02  6.417355e-03 -1.349310e-02 -1.801278e-02  1.501074e-02 -1.139505e-02  1.632167e-02 -2.867486e-02 -4.669252e-02  1.842595e-02  2.649800e-02  1.832297e-02  1.624349e-02 -1.252460e-02 -1.876335e-02 -5.700645e-02 -2.643949e-02 -4.575261e-02 -1.978745e-02  2.518423e-02 -3.504188e-02  1.403120e-02 -3.376841e-03 -3.400975e-02 -4.425041e-02  1.597761e-02  1.461693e-02  6.378548e-03  1.031175e-02  1.991710e-02  1.870823e-03 -8.103045e-03 -7.764332e-03  5.073576e-03 -3.231149e-02  1.873262e-02  9.250135e-03 -3.647074e-02 -2.335045e-02 -1.186594e-02  1.730454e-02 -4.456912e-04  1.657713e-02 -4.656542e-02 -3.784126e-02 -1.705518e-02 -1.153289e-02 -1.252827e-02  3.519453e-02  2.857772e-02  9.352835e-03  1.863346e-02 -1.508213e-02 -1.426108e-02 -1.263072e-02  4.021083e-02  6.442391e-03  6.547635e-03 -3.235981e-02  2.765463e-02 -7.227747e-03  1.312504e-02  2.713418e-02 -1.174451e-03  2.438138e-02  1.261642e-02  1.873119e-02 -6.824671e-03 -3.803093e-02 -1.091334e-02  1.637691e-02  3.526606e-02  1.532238e-02  3.133148e-02 -7.442113e-03 -1.566275e-03 -2.357402e-02 -1.203554e-02  1.532422e-02 -3.162046e-02 -3.975358e-03 -1.382229e-03  8.687888e-03 -2.448952e-02  8.787696e-03 -2.187137e-02  1.033519e-02 -5.349653e-03 -1.666655e-02  2.877843e-02  2.697069e-02 -1.200442e-02  1.911548e-02 -2.623146e-02  3.146259e-02 -3.422526e-02  2.388279e-02  9.029580e-03  5.741619e-02 -1.013779e-02 -7.530589e-03 -4.243226e-02  1.111582e-02  4.999533e-03 -1.712021e-02 -7.573513e-03  3.716849e-03  2.230430e-02  1.784817e-02  1.854026e-02  1.619774e-02  2.432320e-02 -1.068996e-02 -8.688197e-03  1.520154e-03  1.698467e-02 -2.161071e-02  6.117281e-04 -2.252466e-03 -1.489342e-02 -3.126674e-03 -4.186581e-02 -2.514645e-02  2.882955e-02  2.962842e-02 -4.475553e-02 -6.033986e-02  1.621762e-03  7.584650e-04 -2.982800e-02 -9.622920e-03  3.383655e-02 -1.802250e-02 -1.142402e-04  3.328015e-02 -3.766424e-02 -1.709894e-02  1.819775e-03 -2.083037e-02 -3.897253e-02 -8.942831e-03  3.135429e-02 -2.856202e-03 -1.284201e-02  4.861746e-03 -5.742195e-02 -4.264060e-03  8.780448e-03  1.806445e-02  1.750573e-02  8.317427e-03 -3.625095e-02  2.582645e-02  1.793416e-02  1.372849e-02  1.830297e-02 -7.823251e-03 -5.302799e-03  6.708445e-03 -1.767117e-02  7.865082e-03 -2.932719e-02 -4.538415e-02  3.618955e-02 -2.417328e-03  2.781425e-02  5.563372e-02 -1.778433e-02 -2.038847e-02 -1.551033e-02  1.271120e-03 -1.907699e-02 -2.415604e-02 -2.817581e-02  7.519231e-04 -4.078832e-02 -7.969331e-03  4.229643e-02  5.644438e-02  3.069289e-02  1.914366e-02 -4.121822e-02  9.453808e-04 -4.349246e-02 -3.224474e-02 -3.413552e-02 -2.181977e-03  2.053436e-02 -2.535101e-02 -1.958594e-02  4.185520e-02  3.803261e-03  1.229141e-02 -2.356894e-02 -2.841256e-02 -8.386894e-03 -5.827089e-02 -6.707920e-03  3.118422e-03 -2.723768e-02  1.055899e-02 -3.555979e-02 -5.683874e-02 -3.483750e-02  4.092422e-02 -1.226910e-02  1.512586e-02 -1.969090e-03  2.303253e-02  3.883160e-02  4.310980e-02  5.996567e-03 -2.742172e-03 -2.110388e-02  2.804997e-02 -5.023519e-03 -9.588056e-03  2.383509e-02 -2.059255e-02  1.992653e-02 -1.968429e-02 -2.105599e-02  1.068246e-02 -3.368083e-02 -1.350889e-02 -3.111356e-03 -2.097455e-02 -3.099709e-02  2.652517e-02  1.824867e-02 -1.331857e-02  1.538155e-02  1.397256e-02 -2.062811e-02  2.878082e-02 -1.346550e-02  5.777922e-03  4.556222e-02 -1.064479e-02  1.537882e-03 -7.170568e-03  1.919015e-02  2.425881e-04  4.531204e-03  4.165711e-03  2.566220e-03  1.394642e-02  2.340963e-02 -1.730778e-03  3.002575e-02 -2.480265e-02  1.665348e-02  2.401936e-02 -1.753744e-02  2.915427e-02  3.258702e-02 -5.583523e-03  1.556427e-02  1.833280e-02  1.192821e-02  1.109379e-02 -1.072450e-03  1.703520e-02  2.282711e-02 -1.138407e-02 -1.227109e-02  2.922007e-02  3.778321e-03 -1.219071e-02  3.264670e-02 -3.095675e-02 -9.604802e-03 -1.077590e-02  2.187250e-02 -1.797345e-02 -9.225957e-04  9.206243e-03 -3.833075e-03  1.402680e-02 -3.955588e-02  3.159490e-03  6.230401e-03 -2.884665e-02 -2.905124e-02 -2.802585e-02 -2.393355e-02  2.267657e-02  1.660980e-02  2.575016e-02  3.118228e-02 -1.416524e-02  1.142740e-02  3.634608e-02 -1.042566e-02  1.758109e-02 -2.040983e-02 -3.423121e-03  2.002454e-03 -3.512889e-02 -2.403083e-02 -2.482023e-02 -1.511291e-02  1.046568e-02 -8.698009e-03 -2.748203e-03  1.778119e-02  2.141017e-02 -7.477609e-03 -3.112366e-02 -3.627122e-02 -9.116721e-03 -1.715495e-02 -2.051053e-02 -3.428122e-03  3.474868e-02  1.243225e-02  6.967553e-03 -1.123200e-02 -8.639944e-03  1.153833e-03 -2.571704e-02  6.298546e-03  9.076534e-03  6.466399e-03  1.104937e-02  3.417914e-03 -8.339713e-03  5.150288e-03 -1.017486e-02  2.133329e-03 -7.914508e-03  6.692634e-03  1.851340e-02 -2.024740e-02 -8.526225e-03 -5.892120e-03  1.360685e-02  1.726028e-02 -2.579886e-02  3.349608e-02  7.967445e-03  3.471918e-03 -6.530440e-03 -3.353733e-02  9.929856e-03 -1.328791e-02 -3.483600e-03 -3.763524e-02 -6.030815e-03 -1.577152e-03  1.682302e-02 -1.125703e-02  1.036008e-02  6.320985e-03  2.243278e-02 -2.983426e-03  2.450759e-02 -2.136075e-02 -7.694490e-03  4.157350e-03 -2.450127e-02  1.321037e-02 -1.947030e-02  2.121943e-02  4.689300e-03  7.328216e-03  3.564998e-02  3.063130e-04  2.348580e-02  4.235770e-03  2.675574e-02 -1.143771e-02 -2.548641e-03 -1.292411e-02 -8.243711e-03 -3.073790e-03  3.087226e-03 -5.103754e-03  3.309354e-03 -1.129122e-02 -6.815024e-03 -3.286247e-02 -1.756949e-02 -2.447803e-02  1.513107e-02 -1.470392e-02 -2.700688e-02 -3.573034e-03  9.795525e-03 -1.113319e-02  1.004084e-02  7.293797e-03  1.253749e-02  2.581035e-03 -1.067400e-02 -3.545657e-03 -1.435947e-03 -2.644971e-03 -1.970956e-04 -1.880718e-02 -6.493392e-03 -7.831563e-03  4.418505e-03 -1.203782e-02 -2.997341e-03  3.518961e-03 -1.328117e-02 -1.012275e-03 -1.756089e-02 -2.015309e-03  2.506202e-02 -1.350717e-03 -2.186668e-03  1.257646e-02 -3.395240e-04 -1.964908e-03 -2.201809e-02  1.530026e-02 -1.001142e-02 -1.804860e-02  2.524055e-03  1.312979e-03 -6.504378e-04 -6.579345e-03  6.774176e-03  7.767600e-03 -8.803783e-03 -1.513548e-02 -1.222668e-02  2.572607e-02 -1.678567e-02 -3.737405e-03  1.587133e-02 -7.304981e-03  9.639307e-03 -1.229020e-02  1.640306e-02 -2.251132e-03  1.419549e-02 -1.391575e-02 -6.131448e-03  1.667808e-02  2.590162e-02 -3.936007e-02  2.740832e-02  2.639217e-02 -8.939058e-03 -9.740650e-03  2.840454e-02 -1.063417e-02 -2.377022e-02 -1.985351e-02 -3.485971e-02  2.703885e-02 -1.976756e-02 -1.135199e-02 -1.379239e-02 -1.192973e-02  1.406674e-02 -3.565243e-02 -1.206480e-02  1.302474e-02  3.015692e-02 -4.177563e-03 -4.055046e-02 -2.582661e-02  1.380658e-02  1.822870e-02  1.147649e-02  1.213003e-02 -2.650923e-02  2.386438e-03  4.341043e-03 -3.128639e-02  3.729044e-03 -2.496167e-02 -2.544249e-02 -2.767582e-03  1.609864e-02 -1.480068e-02 -4.839970e-02 -8.186560e-03 -3.399617e-03 -6.791218e-03 -6.964067e-03  1.889813e-02  1.093854e-02  3.718409e-03  3.034296e-02 -5.496771e-03  7.473705e-03  1.522848e-02  5.491066e-03 -1.378585e-02  4.037478e-02 -2.396858e-03 -3.774327e-03 -7.371330e-03  1.129883e-02 -1.592363e-03 -1.559043e-03 -7.931656e-03  5.591021e-03  2.783750e-02 -6.947120e-03  1.769989e-02 -6.528897e-03  6.940185e-03  3.778493e-02  3.169465e-02  2.066103e-02  3.053979e-02  8.015338e-03  1.665281e-02  8.320068e-03  5.444557e-03  3.202010e-03  1.308093e-02  5.006221e-03  8.526179e-03  3.140846e-03 -1.005710e-02  2.250001e-02  2.012080e-02 -3.083381e-02 -7.829404e-03 -1.921680e-02  2.415430e-02 -4.670588e-03 -5.791814e-03 -1.687885e-02 -5.874160e-03  1.400996e-02  1.290868e-02  1.095909e-02 -2.282309e-03 -1.353384e-02 -2.246934e-03 -3.375661e-02  2.479882e-03  1.107903e-02  3.687308e-03 -5.514079e-03 -6.310430e-03 -3.991794e-03 -8.416080e-03 -1.638148e-02 -5.367228e-03  7.827084e-05  1.617738e-02 -1.432899e-02  3.159737e-02 -1.347530e-02  7.828370e-03  1.342952e-02  1.714757e-04  2.186100e-02  1.554431e-02  1.913675e-02  3.317907e-02  1.166128e-02 -1.834138e-02 -1.578305e-02  2.257591e-03 -2.210124e-02  3.377972e-02 -1.976740e-02  8.848387e-03 -1.499243e-03 -1.584646e-02  1.019875e-02 -1.118435e-02  2.134106e-02 -2.950945e-02 -1.425666e-02  1.963392e-02 -1.716873e-02 -2.763691e-02  2.439819e-02 -2.151663e-02 -1.138497e-02 -4.211191e-02  3.639842e-02  2.673793e-02  3.113074e-02  2.484804e-02  6.158098e-03 -3.276541e-02  2.028966e-02 -2.139502e-02  2.929043e-02 -1.726370e-02 -1.688445e-03 -2.318504e-02 -2.496260e-02  2.473460e-02  1.968458e-02 -3.248065e-02  2.571980e-02 -4.699423e-02  2.231547e-02 -4.461296e-02 -5.934445e-02 -4.025756e-02 -1.745074e-02  1.539299e-02 -1.636739e-02 -2.397183e-02  2.231942e-02 -4.148928e-02  1.412504e-02 -2.134471e-03  8.319977e-02 -5.900691e-02  2.123585e-03 -7.565624e-03 -1.199554e-02 -1.079934e-02  4.480715e-02  1.654259e-02  3.060507e-02 -2.360679e-02  1.330460e-03  7.613696e-02 -2.204238e-02 -1.606234e-02  8.808866e-02 -3.349748e-02 -1.042513e-02  3.287831e-02  3.489278e-02 -7.099354e-02 -4.447686e-02 -2.776457e-02 -4.712716e-02  1.489454e-02  2.906104e-02 -2.295730e-02 -1.643393e-02 -5.364266e-02  6.583851e-02  2.667884e-02  6.263530e-02  7.038240e-03 -8.623544e-03  3.862512e-02 -3.421612e-02 -8.947212e-02  2.022153e-03 -1.591251e-02  6.654307e-02 -3.598471e-02  6.595146e-02 -3.647246e-02  2.101495e-02 -9.161481e-03  3.815543e-02  2.818265e-04  7.464982e-03  4.271191e-02  1.777548e-02 -1.758857e-02  6.149377e-02  2.004311e-02  2.116121e-02 -5.887269e-02 -5.113110e-02 -6.897980e-02 -5.289117e-02 -7.852917e-02 -2.355208e-02  1.354701e-02 -4.281952e-02 -4.324652e-02  8.315527e-02  1.359652e-02 -4.431174e-02  1.013670e-01  3.154299e-02  2.755043e-02 -6.369870e-02 -4.980613e-02  6.273890e-02  3.605094e-02 -1.575138e-02 -4.643562e-02 -1.832945e-02 -4.578412e-02 -5.864543e-03 -5.764414e-02 -9.986717e-03  9.096468e-04 -7.514197e-03  1.918614e-02 -6.738954e-02 -4.848401e-03  4.213631e-02  3.793274e-02 -2.246549e-02  3.607950e-02 -6.527639e-02 -8.750974e-03 -6.736529e-04 -1.461969e-02  3.697730e-03 -2.028807e-02 -3.765439e-02 -3.506810e-03  3.029797e-02  1.055667e-02 -4.995799e-02  1.799925e-02 -2.516829e-03 -2.298044e-02 -2.129736e-03 -4.224494e-02 -2.746349e-02  3.027292e-02 -7.303323e-03  2.308265e-02  1.112515e-02 -9.016150e-03 -4.078555e-03  1.794524e-03 -3.219127e-02 -4.480634e-02  2.119792e-02 -6.512547e-03  1.645403e-02  9.888043e-03 -1.197529e-02  2.008031e-02 -3.591647e-02  5.196677e-02  3.569068e-02  1.080701e-02  4.345084e-02  1.130039e-02  5.713104e-03 -1.260692e-02  6.128157e-03 -4.186319e-03  4.819821e-02  2.843195e-02  4.582141e-03 -3.508239e-02  5.402663e-03 -1.013910e-02  3.490876e-02  2.403139e-02 -1.248437e-02 -3.199377e-02  1.730218e-02 -9.251881e-04  9.221285e-04 -1.051267e-02  1.046122e-02 -2.905229e-03 -8.626038e-03  2.202152e-03 -4.931020e-03 -1.061831e-03 -6.179931e-02 -1.890395e-03 -3.094813e-02  3.775673e-02  2.162143e-02 -8.036231e-02 -2.520630e-02  2.524060e-02  8.788306e-03 -6.060038e-02 -1.003692e-01  2.655964e-02  1.722494e-02  2.892832e-02  1.523899e-03 -3.797664e-02  3.708391e-02 -4.048733e-02  1.899426e-02 -6.735389e-02 -2.693585e-02 -5.311984e-02 -8.192319e-02 -3.686149e-02  4.374178e-02  3.236588e-03  4.859931e-02  6.515353e-02  7.329842e-02 -4.174765e-02  4.346077e-04 -3.035705e-02 -1.778683e-02 -5.368692e-02  2.236440e-02  4.291296e-02 -3.513833e-02 -3.774949e-03  1.504228e-02 -4.092285e-02 -3.006932e-02  3.426727e-02  1.987015e-02 -5.597520e-02 -5.820978e-02  2.860600e-02 -1.733533e-02 -1.485519e-02 -1.479773e-02  1.109387e-03 -5.005751e-02  4.804669e-03  1.280613e-02  3.823995e-02
